Close
52.163601
52.745399
53.627300
54.372700
53.872700
53.954601
55.954601
56.200001
57.981800
57.518200
57.718201
57.645500
57.409100
57.272701
57.272701
58.118198
60.863602
60.127300
59.227299
58.700001
59.136398
59.381802
57.854500
57.854500
61.109100
61.772701
61.772701
62.590900
64.354599
64.954597
66.345497
65.109100
66.199997
65.409103
65.554604
66.036400
66.336403
66.545403
65.445396
66.163597
66.545403
65.627296
66.254501
67.509102
68.000000
67.872704
67.418198
66.045403
67.518204
67.518204
67.981796
65.772697
64.254501
65.218201
63.436401
63.772701
62.745399
64.372704
63.845501
64.018204
63.818199
63.927299
62.945400
61.554600
62.463600
61.363602
63.281799
65.618202
65.781799
66.554604
67.209099
66.490898
65.654503
65.963600
66.627296
68.127296
68.163597
69.236397
69.663597
68.290901
68.381798
69.409103
68.445396
68.118202
67.954597
67.163597
66.845497
69.254501
67.681801
70.818199
72.181801
72.309097
72.599998
72.536400
71.000000
71.281799
71.000000
69.854599
69.563599
72.900002
72.981796
75.099998
74.263603
71.863602
70.954597
70.972702
72.336403
70.881798
69.636398
71.418198
73.827301
76.063599
77.354599
77.318199
74.309097
73.445396
71.736397
74.254501
74.909103
73.290901
70.327301
69.781799
68.781799
69.718201
72.081802
74.199997
73.581802
69.800003
68.936401
65.445396
65.518204
65.900002
66.781799
68.490898
68.672699
69.509102
71.281799
71.490898
71.218201
71.309097
72.381798
72.090897
71.027298
71.581802
72.263603
73.190903
72.599998
72.254501
72.727303
72.554604
70.854599
71.281799
72.618202
71.300003
71.454597
71.581802
73.699997
76.290901
75.209099
74.290901
77.045403
78.900002
78.809097
75.827301
75.636398
73.663597
76.036400
76.490898
76.072701
76.063599
75.954597
75.972702
75.809097
77.409103
76.590897
78.045403
78.554604
78.536400
76.727303
77.136398
82.245499
85.099998
84.327301
81.090897
80.236397
80.663597
80.127296
80.109100
79.781799
82.690903
89.709099
92.590897
96.036400
96.036400
97.172699
97.890900
94.618202
95.027298
93.327301
90.936401
86.927299
87.745499
89.827301
92.172699
93.227303
91.772697
91.618202
92.290901
90.581802
89.372704
87.354599
88.772697
88.090897
87.563599
85.081802
86.745499
87.599998
87.972702
87.545403
88.090897
88.727303
91.863602
93.372704
93.900002
94.272697
95.863602
96.936401
99.300003
100.982002
105.873001
104.818001
104.209000
104.463997
104.699997
107.335999
108.982002
108.900002
109.400002
107.890999
107.335999
102.199997
97.181801
96.354599
96.618202
97.918198
95.572701
92.045403
90.972702
90.300003
90.472702
90.345497
92.099998
90.472702
91.627296
92.872704
87.254501
88.272697
90.654503
90.809097
90.809097
90.827301
91.763603
91.909103
91.572701
93.654503
95.800003
96.927299
99.163597
97.936401
94.981796
94.536400
95.981796
97.972702
99.036400
98.000000
97.618202
97.827301
98.281799
98.945396
96.863602
96.345497
98.627296
98.218201
99.872704
102.117996
102.254997
103.927002
102.264000
106.644997
106.335999
104.555000
104.564003
104.281998
105.644997
101.736000
105.126999
104.808998
104.335999
106.373001
108.544998
110.273003
111.582001
109.917999
109.117996
107.490997
106.408997
105.055000
106.181999
104.236000
102.617996
101.664001
103.555000
105.363998
103.764000
104.199997
108.555000
112.644997
111.754997
110.773003
107.308998
105.445000
103.808998
110.591003
114.318001
112.564003
109.781998
110.818001
108.455002
108.781998
108.691002
106.709000
107.591003
107.882004
108.055000
106.982002
107.963997
108.473000
111.863998
112.099998
112.800003
111.236000
111.517998
109.254997
107.555000
109.408997
111.699997
110.036003
110.345001
111.055000
110.209000
110.226997
108.764000
107.773003
107.726997
108.845001
108.900002
107.745003
108.818001
107.036003
107.099998
109.818001
111.591003
113.072998
109.036003
108.626999
105.917999
102.427002
105.582001
106.636002
106.917999
107.027000
107.564003
103.463997
101.781998
103.181999
102.935997
104.873001
113.082001
118.017998
119.982002
116.036003
115.373001
116.209000
120.136002
120.463997
115.644997
112.599998
112.473000
113.827003
107.955002
100.990997
100.572998
104.973000
103.435997
101.626999
102.500000
103.509003
103.617996
97.727303
97.145401
100.355003
97.836403
98.672699
96.954597
90.699997
90.972702
86.218201
83.572701
82.036400
87.736397
92.127296
91.090897
89.172699
89.890900
93.136398
92.372704
89.227303
90.654503
88.890900
87.099998
88.709099
88.927299
89.154503
90.890900
88.281799
90.718201
89.636398
88.718201
88.781799
90.136398
88.345497
86.772697
85.927299
85.045403
89.463600
88.136398
93.609100
98.618202
98.272697
98.836403
98.645401
100.699997
99.936401
99.636398
101.382004
99.454597
103.245003
108.281998
107.327003
108.955002
106.273003
104.863998
107.400002
107.544998
106.973000
108.117996
108.209000
107.382004
107.117996
107.082001
106.863998
108.236000
107.982002
108.626999
110.835999
113.226997
111.482002
110.990997
110.382004
110.254997
108.500000
109.955002
114.863998
118.245003
117.564003
117.027000
117.591003
118.400002
120.617996
119.072998
119.754997
123.318001
125.136002
128.873001
127.199997
126.863998
126.373001
128.335999
127.718002
127.017998
126.455002
124.908997
125.527000
126.345001
130.964005
132.054993
135.373001
134.863998
134.817993
131.009003
138.063995
137.917999
143.255005
141.300003
141.481995
141.744995
140.500000
139.572998
140.136002
142.735992
145.518005
151.082001
152.908997
155.800003
160.091003
161.335999
159.373001
156.218002
158.608994
160.009003
159.272995
158.699997
160.554993
156.600006
156.117996
158.626999
159.664001
158.309006
157.009003
157.899994
159.845001
160.063995
149.244995
146.173004
151.072998
158.244995
158.326996
161.300003
157.854996
155.345001
155.317993
155.817993
158.727005
162.591003
164.218002
162.091003
163.173004
162.645004
161.908997
165.473007
164.781998
165.882004
160.699997
162.244995
176.781998
174.154999
174.554993
179.427002
176.591003
179.164001
177.673004
175.326996
177.190994
180.264008
173.809006
171.108994
173.190994
171.800003
172.145004
174.164001
178.755005
181.764008
181.117996
175.664001
173.800003
166.255005
172.654999
178.218002
176.264008
176.235992
172.035995
164.908997
164.363998
159.235992
150.817993
155.518005
153.255005
149.373001
154.164001
150.664001
156.908997
156.108994
157.945007
159.563995
150.800003
149.800003
147.272995
149.554993
149.817993
158.281998
163.563995
162.108994
159.218002
155.973007
155.509003
155.154999
146.173004
146.891006
149.264008
152.481995
156.044998
155.955002
156.272995
154.408997
158.809006
161.500000
162.544998
163.445007
164.572998
166.673004
166.826996
172.744995
175.072998
174.809006
170.026993
157.427002
158.164001
155.608994
153.408997
152.690994
154.427002
153.264008
154.264008
158.255005
161.244995
167.018005
170.554993
172.936005
171.455002
